seller_id,first_sale,last_sale,total_orders,total_revenue,avg_review_score,days_since_last_sale,seller_lifespan_days,is_churned
8fb67a334bacec338885b4e9e1708073,2018-07-15 12:57:04,2018-07-15 12:57:04,1,59.9,5.0,45,0,False
8fb791022c1fc8909664f48ab7dc636d,2018-07-04 13:44:57,2018-07-22 16:56:59,5,8119.95,4.2,37,18,False
8fbd63429be6d3e5e6d1a709b6464802,2018-04-18 00:27:01,2018-06-28 09:17:04,6,1061.4,4.625,62,71,False
8fbe2ee446b97e128471be4ce983dc0d,2018-06-19 14:01:34,2018-08-01 12:52:42,3,148.5,3.0,28,42,False
8fd3b4468f6425810648177996c14cbd,2018-06-13 11:33:32,2018-06-13 11:33:32,1,354.9,5.0,77,0,False
8fdca8e349553f99bc738833a62c8802,2016-10-06 12:51:54,2017-08-09 10:26:30,22,989.3399999999999,4.241379310344827,385,306,True
8fe8786ee000001ab51d030dfd4a7bf1,2017-11-20 20:34:03,2018-06-22 21:16:19,5,2255.0,4.6,67,214,False
8fec2e460530482132c436cfb5439925,2018-01-29 17:16:45,2018-02-22 09:54:40,3,468.46,3.8,188,23,True
8ff1a9df749e454105c55cda13e79143,2017-11-06 23:31:37,2018-06-22 16:18:40,13,1400.6000000000001,3.142857142857143,67,227,False
8ff38bc3969e67c36c48343a07090f66,2017-08-01 09:24:06,2017-09-29 13:19:51,2,3472.0,2.5,334,59,True
8fff28c4263ddec387f28d237fb42773,2018-08-14 16:39:01,2018-08-21 08:23:49,2,58.6,5.0,8,6,False
900ba814c251a692506d7834c1218441,2017-07-04 13:25:07,2018-08-25 18:52:49,86,28833.03,4.22093023255814,3,417,False
901b460cdce0c64e471230d7f2f9f3a3,2017-10-18 20:37:23,2018-07-15 07:05:30,5,1904.0,4.4,45,269,False
902c99f1ac505c0d18778b61bcd636f7,2018-07-18 20:38:18,2018-08-10 16:55:53,3,123.47,5.0,18,22,False
903037660cf848a717166eb7a06d616e,2017-01-23 21:38:10,2018-08-13 17:23:09,44,7935.18,3.8135593220338984,15,566,False
90b36c5aeb728d5504a39f435bef0c5f,2018-07-11 10:34:33,2018-08-01 16:13:13,4,153.89,5.0,27,21,False
90b57083da5d803237da74daec6dcb2b,2018-01-28 01:08:44,2018-04-16 16:44:16,2,206.9,5.0,134,78,True
910a922b426b7ff95eaee129ad6c0e1f,2018-04-04 12:36:36,2018-04-11 21:06:07,2,119.8,5.0,139,7,True
913fd0ebba70bb919f7254a02239173c,2018-07-25 06:18:20,2018-07-25 06:18:20,1,159.9,1.0,35,0,False
9140bd1d9de28b197dce077bdd687438,2018-05-21 21:49:55,2018-08-10 10:10:06,6,1258.87,4.125,19,80,False
9140ef75cc8211c4035935e80e567204,2018-08-01 18:58:49,2018-08-01 18:58:49,1,49.9,5.0,27,0,False
91543f9849d68d023e17194926598543,2017-08-04 19:02:19,2018-02-22 17:20:48,4,834.0,4.333333333333333,187,201,True
916748bc99315c2d202898ae58b1617e,2017-02-12 22:05:47,2017-11-25 14:37:15,25,369.40000000000003,4.34375,277,285,True
916c9de0b5ad957346eeeb12f332687e,2017-06-23 12:52:21,2018-07-25 10:31:43,22,5336.5,4.37037037037037,35,396,False
918717417d88a9f9ae9735567e6c7682,2017-12-19 11:55:26,2018-02-27 22:08:50,4,345.70000000000005,5.0,182,70,True
918f6fbcf3ab724d805867303e593a1b,2017-02-20 21:44:03,2017-03-02 01:21:42,2,79.69999999999999,4.333333333333333,545,9,True
9198786624eaeb375793215cad26cfa6,2017-02-02 19:59:34,2018-04-23 20:25:37,8,854.4,4.111111111111111,127,445,True
91f0eec23d4a61d7d7caeefa3f0ad1ca,2017-02-08 13:05:17,2018-07-27 15:46:55,11,2190.8,3.5454545454545454,32,534,False
91f5779a8731baca4809fdeade81803f,2017-11-14 18:14:55,2018-04-09 21:48:58,6,1971.46,3.8333333333333335,141,146,True
91f848e9f4be368f4318775aac733370,2017-02-22 09:19:58,2017-08-01 22:24:02,60,5703.6,4.309859154929577,392,160,True
9200e6ce317b67196b6b0bad4d4bd567,2017-03-25 10:31:25,2017-03-25 10:31:25,1,36.9,3.0,522,0,True
921323538c9f1c4e816f2720eac02bea,2017-11-25 02:08:25,2018-08-07 23:50:47,15,1401.8400000000001,4.0,21,255,False
9261d76c62caaf0b24677c2ceb7f8f20,2018-07-05 09:49:54,2018-08-20 23:41:45,6,968.6999999999999,3.7142857142857144,8,46,False
929f342384a6607afe143d789ade1316,2018-06-20 19:25:54,2018-08-06 15:51:24,4,209.4,5.0,22,46,False
92c8bc6e8f925792247656fed09aad65,2017-08-30 17:50:54,2017-09-11 16:48:06,2,134.8,3.0,351,11,True
92d14edfb62ee5ae7fdff70b0f4e7233,2017-09-11 16:51:05,2018-04-04 22:19:10,8,322.0,2.769230769230769,146,205,True
92eb0f42c21942b6552362b9b114707d,2017-02-05 18:47:13,2018-08-22 15:57:59,334,6416.41,3.952513966480447,6,562,False
9315e491484b1b0081ca166fc164108d,2018-07-06 14:41:04,2018-07-06 14:41:04,1,29.99,3.0,54,0,False
933446e9a59dece7ae9175103820ca8f,2017-01-24 15:37:05,2017-01-24 15:37:05,1,64.99,5.0,581,0,True
934ed5cd1b9c1c7382d0a94a94b9e639,2017-02-11 13:15:40,2017-02-11 13:15:40,1,125.85,5.0,564,0,True
939e6227d6964a11a70aa91243e418f2,2018-08-15 00:46:23,2018-08-25 20:26:07,4,425.0,4.25,3,10,False
939f6e231201f26803cb5c3a3d2940b3,2016-10-04 13:11:29,2016-10-06 20:15:20,3,130.6,4.75,691,2,True
93b9a99027bd8bd6af682aff18dd19bf,2017-01-26 21:58:53,2018-08-05 06:31:51,19,1916.0,4.0,24,555,False
93bef6edaa84956e8e575016449b6351,2017-07-28 21:49:59,2017-07-28 21:49:59,1,115.0,5.0,396,0,True
93dc87703c046b603023e75222018b45,2017-11-08 16:32:33,2018-07-28 07:54:14,33,8149.35,3.9705882352941178,32,261,False
94144541854e298c2d976cb893b81343,2017-02-23 22:06:24,2018-02-06 09:17:35,68,17315.18,4.2727272727272725,204,347,True
941554c5757b73ba0e50aa7732310afc,2017-03-05 20:17:09,2017-05-31 17:23:00,3,107.69,4.5,454,86,True
94165aea8a35c3c21499cbcae239b16c,2018-06-07 18:01:09,2018-06-07 18:01:09,1,180.0,2.0,82,0,False
94231344608e603693b0a8891143f65d,2018-05-19 15:07:25,2018-08-07 16:58:43,3,722.0,4.0,21,80,False
9449f25aeaf531019b76999ea49a6949,2017-06-08 22:00:07,2018-04-18 09:23:18,9,1979.5500000000002,4.222222222222222,133,313,True
9485a23c0430ba1d58d359391606fce6,2017-03-21 13:50:46,2017-12-28 11:05:22,4,830.9,3.75,244,281,True
94b9108d4b637ba65bb4f1e53cfcf8d8,2017-09-02 16:05:34,2018-08-03 10:56:56,7,234.96,4.5,26,334,False
94c49f20a123aeb9360dbf80ff912bf6,2017-05-22 11:12:38,2017-06-05 16:01:12,3,277.75,3.6666666666666665,449,14,True
94ca168e8bcb407ab85c5da308863027,2017-11-21 21:11:07,2018-08-24 18:37:17,5,224.3,5.0,4,275,False
94d76e96eedd976258cd3278ce56d5f2,2018-05-09 11:41:46,2018-05-09 11:41:46,1,385.61,5.0,112,0,True
94e93ce877be27a515118dbfd2c2be41,2017-04-16 19:32:11,2017-09-13 09:21:17,29,5436.58,3.9705882352941178,350,149,True
951e8cef368f09bb3f3d03c00ca4702c,2018-04-16 17:55:25,2018-08-21 18:24:35,62,3993.31,4.173913043478261,7,127,False
9523fb39dd240aa958e040f8183d64f3,2018-08-06 22:00:02,2018-08-06 22:00:02,1,146.99,1.0,22,0,False
9535a841eecebed61a9fb1ac1cbb5597,2017-01-26 16:25:36,2017-02-10 10:34:36,2,784.9,3.0,565,14,True
9539213aa8e023c01937bef95dc006da,2017-11-29 18:10:01,2018-03-11 22:52:36,9,229.1,4.555555555555555,170,102,True
954e95f20808d7e5d11f0de292d078e0,2017-09-09 12:49:12,2017-11-26 19:11:30,3,158.78,4.75,275,78,True
9558aa23f77a9e0a0eca83540999f43b,2017-05-02 11:31:55,2017-05-02 11:31:55,1,39.0,5.0,484,0,True
955fee9216a65b617aa5c0531780ce60,2017-07-24 11:33:53,2018-08-28 20:49:17,1261,131906.71,4.075983717774762,0,400,False
9596c870880d900012f2e8e6e30d06d7,2017-04-20 13:47:11,2018-08-06 13:05:58,21,7625.349999999999,4.173913043478261,23,472,False
9599519be538b98748162a2b48248960,2018-04-08 07:57:38,2018-04-08 07:57:38,1,570.0,1.0,143,0,True
95b293867b5862941c9cd74f756a3c68,2017-11-27 11:34:56,2018-02-22 09:55:25,9,648.1,3.5555555555555554,188,86,True
95cca791657aabeff15a07eb152d7841,2018-06-30 23:22:38,2018-06-30 23:22:38,1,9.99,5.0,59,0,False
95e03ca3d4146e4011985981aeb959b9,2017-05-14 12:47:08,2018-08-15 08:44:39,172,10964.960000000001,3.9739583333333335,14,457,False
95ec4458365c4d11f452ccf538377619,2018-01-16 13:33:04,2018-08-20 09:18:49,27,1866.76,4.290322580645161,9,215,False
95f83f51203c626648c875dd41874c7f,2017-11-24 14:22:48,2018-08-20 17:06:21,50,3077.6600000000003,3.2153846153846155,8,269,False
960945e1a9535cbc0cd6ddd35fbe7ae8,2018-05-07 18:29:38,2018-08-26 10:08:49,28,3381.73,4.655172413793103,3,110,False
9616352088dcf83a7c06637f4ebf1c80,2017-02-27 18:30:11,2018-08-22 11:44:50,91,5703.0,4.275510204081633,7,540,False
961dff0a659b4561334372337dd897d9,2017-04-01 15:44:55,2017-06-05 19:38:57,3,7297.0,4.666666666666667,449,65,True
9646c3513289980f17226a2fc4720dbd,2017-01-25 18:04:52,2018-07-20 11:03:48,69,2964.4,4.342105263157895,40,540,False
96493fab2fbb13a14d0c0e8772eef5c3,2017-02-08 13:14:41,2018-06-05 10:22:28,63,18969.0,4.046875,85,481,False
964ff64dc05b13811c6d0f41e0aa5f6b,2018-07-18 22:43:29,2018-07-18 22:43:29,1,180.0,5.0,41,0,False
966cb4760537b1404caedd472cc610a5,2018-03-19 15:28:34,2018-08-08 14:49:25,67,46528.25,4.117647058823529,21,141,False
9674754b5a0cb32b638cec001178f799,2017-06-07 14:10:15,2018-08-22 02:28:35,84,5025.67,4.081632653061225,7,440,False
96804ea39d96eb908e7c3afdb671bb9e,2017-02-07 00:16:04,2018-04-27 12:37:10,37,3530.75,3.9743589743589745,124,444,True
968268a686aa05d1f529fb07dff08130,2018-01-26 23:07:13,2018-08-10 16:12:00,12,4677.29,3.5,18,195,False
968ee78631915a63fef426d6733d7422,2017-06-08 00:06:50,2017-11-27 17:41:30,2,450.0,3.0,274,172,True
96e5dc09087bad639b4ee193104ec2e5,2018-08-13 15:24:41,2018-08-21 09:12:03,2,101.9,4.5,8,7,False
96f7c797de9ca20efbe14545bed63eec,2018-04-10 21:46:56,2018-04-10 21:46:56,1,138.60000000000002,1.0,140,0,True
972d0f9cf61b499a4812cf0bfa3ad3c4,2017-10-22 15:28:07,2018-08-22 07:25:32,81,7910.42,2.9186046511627906,7,303,False
973f21788dfab357250f69a8dcb7ddee,2017-01-25 15:47:27,2018-05-14 11:48:47,9,819.0,2.473684210526316,107,473,True
974cf2cb8f4b7add98709c30df02fe10,2017-10-16 22:33:02,2018-08-21 23:41:36,30,2694.7,4.166666666666667,7,309,False
97512d3fc193b2d1dfcdba0f9d1f0f8a,2018-03-20 10:20:27,2018-08-18 16:49:58,12,1458.8700000000001,4.3076923076923075,10,151,False
977f9f63dd360c2a32ece2f93ad6d306,2017-09-26 10:51:26,2018-08-20 23:35:44,23,2730.07,3.9166666666666665,8,328,False
979e9f8b5b39dd243a2550c8b05aecf0,2018-01-25 12:48:59,2018-04-04 21:49:23,3,525.0,5.0,146,69,True
97e4a63591ca439a2b8b7efd20e6e19e,2018-02-23 18:13:43,2018-08-16 19:32:56,5,349.95,4.4,12,174,False
97e50a621f8e801f4baf69e08687c192,2018-02-21 06:34:33,2018-02-21 06:34:33,1,89.9,5.0,189,0,True
97e995629983723d11830a829bc2b246,2017-11-07 16:31:04,2018-08-16 15:44:33,5,499.5,4.8,12,281,False
9803a40e82e45418ab7fb84091af5231,2018-05-19 10:45:27,2018-08-21 19:44:42,11,4278.75,3.111111111111111,7,94,False
980640c45d7a4635885491d077167e4d,2018-07-01 09:14:54,2018-08-22 15:43:52,14,1004.29,4.642857142857143,6,52,False
98115075dd26cb8835946fc6086f5d30,2018-04-15 23:55:50,2018-08-16 15:02:07,4,434.96,4.75,12,122,False
984c273121e743dd14767befe6cb17f5,2017-11-25 20:15:32,2017-11-25 20:15:32,1,259.6,1.0,276,0,True
9853a239ab7b7ebbdc3a21248d5b8e1f,2017-04-26 20:47:50,2017-11-28 15:32:25,4,242.0,3.75,273,215,True
985c92cc412091f8529c12d7f23d3fef,2018-05-04 13:31:43,2018-08-20 21:03:23,12,1368.5,4.75,8,108,False
989becdce12ebc39863c2bceab6f3ca1,2016-10-07 22:35:59,2018-07-26 19:28:07,15,6302.9,4.8,33,656,False
98dac6635aee4995d501a3972e047414,2017-04-26 11:30:38,2018-08-28 19:32:05,89,4115.75,3.9,0,489,False
98dddbc4601dd4443ca174359b237166,2018-07-13 14:29:51,2018-07-23 13:03:29,2,158.0,5.0,37,9,False
98e164d549402270247f3c96a1a158ef,2017-06-06 21:40:11,2017-08-18 23:34:56,2,162.7,2.5,375,73,True
98f52e1020fe788c10c0418de4393fec,2017-08-09 15:16:29,2017-08-09 15:16:29,1,21.6,4.0,384,0,True
99002261c568a84cce14d43fcffb43ea,2017-10-18 23:55:51,2018-08-13 15:13:23,36,4088.0,3.7222222222222223,15,298,False
9906e7aa42a3c067b7c9a564d01c4320,2018-02-05 08:47:14,2018-08-21 00:18:05,12,2619.0,4.0625,8,196,False
994f04b3718c2bab35c2adfa8afecd2a,2017-11-13 18:09:53,2018-07-19 14:01:10,47,3289.8,4.327272727272727,41,247,False
9996ae921c50e8dff411ac69c0b4bb8b,2017-10-17 15:35:11,2017-10-22 21:11:46,2,29.700000000000003,2.3333333333333335,310,5,True
999f6d9a1c7c81f43be44c6b7d076210,2017-01-26 14:26:43,2017-03-05 21:27:29,2,28.0,4.5,541,38,True
99a25c39b28a74d1151c35c18d178292,2018-06-13 13:35:02,2018-06-13 13:35:02,1,173.94,5.0,77,0,False
99a54764c341d5dc80b4a8fac4eba3fb,2018-04-27 16:58:21,2018-08-28 15:53:09,44,3578.7599999999998,3.4696969696969697,0,122,False
99cd94252748d2bdde08e17858233602,2018-06-20 14:02:25,2018-06-21 15:01:12,2,159.8,4.5,68,1,False
99eaacc9e6046db1c82b163c5f84869f,2016-10-04 10:41:17,2018-02-18 21:58:51,63,12642.28,4.014925373134329,191,502,True
9a03a4e9eb0b947652fae4f6121a3f5e,2018-01-02 12:52:36,2018-08-06 14:32:47,7,1497.0,3.857142857142857,23,216,False
9a1aea68d3efa00862ec88c0768037d0,2018-02-09 00:14:41,2018-07-19 17:24:12,7,1309.2,4.375,40,160,False
9a84ba99f5367fdbd4598363496f1ea2,2017-03-17 19:59:42,2018-07-03 10:00:13,15,2303.28,3.875,57,472,False
9aa388272ee334b6ae07bc73706e254a,2018-03-30 21:23:29,2018-08-17 00:25:31,6,678.0,3.857142857142857,12,139,False
9ac4f14370b1e24ddc58be041b7f99df,2018-02-24 23:39:56,2018-07-05 16:40:15,5,314.51,4.4,54,130,False
9ac75591b69c3402684b6ce0310f22ee,2018-08-21 22:09:39,2018-08-21 22:09:39,1,60.5,5.0,7,0,False
9add47bf45ce8e8c7db6b9cf670b1e09,2017-02-05 11:05:44,2018-08-18 10:11:14,41,4606.4400000000005,4.209302325581396,11,558,False
9b00cad94ef3078faf6fba2e792c158f,2017-12-20 12:04:33,2017-12-20 12:04:33,1,354.9,5.0,252,0,True
9b00ed88b7fdb95d6ff76e27c1b52d16,2017-08-25 23:02:45,2018-07-07 23:41:08,46,1567.88,4.58,52,316,False
9b013e03b2ab786505a1d3b5c0756754,2017-10-19 13:21:58,2018-08-27 14:54:22,170,8714.55,3.977272727272727,2,312,False
9b1585752613ec342d03bbab9997ec48,2018-08-07 10:52:58,2018-08-19 09:35:34,3,4248.98,3.6666666666666665,10,11,False
9b1ab052f5fca308ba743ac789ebb2e1,2017-04-05 22:29:43,2017-05-07 14:04:26,2,294.09000000000003,4.0,479,31,True
9b1f656ca3060f8af17a50d8a024b533,2018-07-25 12:32:23,2018-08-22 21:26:03,2,41.0,5.0,6,28,False
9b522ba7eae9e1d04082f267144583cc,2017-05-17 18:00:42,2018-04-10 21:00:52,3,1478.6,4.8,140,328,True
9b76ad3d04236f76bc71c59470305e13,2018-07-02 11:41:29,2018-08-07 23:46:11,2,394.70000000000005,5.0,21,36,False
9bade61a92bed55a25d2b67b9f4ed739,2018-03-07 16:42:57,2018-03-29 11:34:59,2,117.68,2.3333333333333335,153,21,True
9baf5cb77970f539089d09a38bcec5c3,2017-01-21 09:44:46,2018-08-05 19:32:36,31,5989.68,4.4375,23,561,False
9bc484c87d79cd4874e05ca182658045,2017-11-23 13:48:08,2018-05-02 14:22:52,8,970.0,4.25,119,160,True
9bcdfa7b615b3abb9461d9e3ad9886ae,2017-01-31 21:14:52,2018-04-16 20:07:14,14,2126.07,4.6,134,439,True
9bf11dfc0bec77e5a23028043c3c5a8f,2017-11-24 22:36:53,2017-11-24 22:36:53,1,115.0,1.0,277,0,True
9c068d10aca38e85c50202e17b4a7e88,2017-10-12 09:57:12,2018-07-30 14:26:27,17,2658.9,3.9411764705882355,30,291,False
9c0e69c7bf2619675bbadf47b43f655a,2017-05-07 13:20:43,2018-05-29 13:47:34,151,33491.19,4.063725490196078,92,387,True
9c1c0c36cd23c20897e473901a8fb149,2018-05-18 18:22:51,2018-08-23 19:57:47,6,544.97,5.0,5,97,False
9c3a1c416c765687bc79a04113269929,2018-02-01 23:09:36,2018-02-01 23:09:36,1,74.9,1.0,208,0,True
9c3c24eca51c52b91c1de727d2a2ae06,2016-10-10 15:23:51,2018-05-21 10:41:20,6,307.5,4.5,100,587,True
9c4d31c7e46ab03a43fc06e3142afd4e,2018-08-14 17:26:41,2018-08-20 18:55:21,2,1218.9,4.5,8,6,False
9c54608f0996c32ae4743089d915f845,2018-06-22 16:07:29,2018-07-18 17:18:04,3,194.8,4.0,41,26,False
9c57bc60cfad5ee62d35d3f1ce4593a1,2017-04-26 13:34:20,2017-04-26 13:34:20,1,180.0,1.0,490,0,True
9c690ceacd5c66731bf443ea810195cb,2017-08-22 20:06:39,2018-08-06 01:16:56,10,871.8000000000001,4.416666666666667,23,348,False
9c7fd21e0aa159b20da593371f08ff7c,2018-03-14 09:25:14,2018-08-21 16:50:51,7,798.3000000000001,3.375,7,160,False
9cad4b68bb993ee401a3c5aaa2bc26dd,2018-01-16 10:17:13,2018-07-15 23:59:54,5,649.3000000000001,3.4285714285714284,44,180,False
9cea4682e16655f7da87f406902e989e,2017-03-22 23:39:13,2018-02-02 23:31:10,4,87.76,2.3333333333333335,207,316,True
9cf787a239c1aa29dbd76f153dc13f9a,2018-06-05 17:11:13,2018-08-16 15:54:48,4,316.0,4.75,12,71,False
9d213f303afae4983637247556438ede,2018-07-14 00:04:42,2018-07-24 12:43:00,2,47.7,5.0,36,10,False
9d39404483343dd55c7ae254494d8388,2017-11-25 10:53:06,2018-04-24 00:54:46,10,293.2,3.5,127,149,True
9d489893ff6af05029671b785f54b998,2017-06-22 17:19:09,2018-08-23 16:38:38,5,298.7,4.166666666666667,5,426,False
9d4db00d65d7760644ac0c14edb5fd86,2017-12-24 12:20:23,2018-08-18 09:08:48,97,9845.710000000001,4.505050505050505,11,236,False
9d5604a1f112324ad6b2aa552122e0fb,2017-11-14 22:00:16,2018-08-19 21:37:17,13,421.5,3.6470588235294117,9,277,False
9d5a9018aee56acb367ba9c3f05d1d6a,2017-03-11 19:59:25,2018-03-21 20:20:40,66,10119.98,4.435897435897436,160,375,True
9d681c7e12db302cb261e721040dde65,2018-05-21 18:18:25,2018-08-16 16:19:13,13,785.6,4.928571428571429,12,86,False
9d69ba0a7a626a64dc5db08e529559cf,2018-07-13 19:38:58,2018-07-13 19:38:58,1,19.3,5.0,46,0,False
9d7a1d34a5052409006425275ba1c2b4,2017-07-17 16:18:44,2018-08-20 19:58:51,13,1054.82,3.75,8,399,False
9da15f4a4ea758d9eeb49000dbe57e22,2018-07-31 12:52:57,2018-07-31 12:52:57,1,196.9,2.0,29,0,False
9da1ca0bef29ee170e541927a5aeabdc,2017-06-17 18:33:32,2017-09-25 12:24:16,6,1484.3999999999999,3.0,338,99,True
9dc79dd988ac42f4d56c340d7048420a,2018-08-09 09:30:59,2018-08-27 15:18:45,4,749.6,4.75,1,18,False
9dd459b29a14bf89d47183cf2cd0e4c7,2018-01-14 18:16:33,2018-08-04 12:42:39,2,180.0,5.0,25,201,False
9dd59e43f0c9f0553244e8f9c2fb247e,2017-10-15 16:10:27,2018-01-23 15:30:59,10,356.3,4.8,217,99,True
9dda5bbacd45e18d6485fee649205d09,2017-03-27 16:26:18,2018-08-07 11:29:30,19,1912.6000000000001,4.2272727272727275,22,497,False
9de4643a8dbde634fe55621059d92273,2017-01-13 15:11:16,2018-02-21 15:59:53,72,17560.34,4.530864197530864,188,404,True
9df5750209b83567ec144eb299d7d634,2016-10-07 08:28:42,2018-07-20 18:39:50,11,4917.0,4.0,39,651,False
9e25199f6ef7e7c347120ff175652c3b,2017-03-27 09:59:40,2017-03-27 09:59:40,1,12.5,4.0,520,0,True
9e6229250fedbe05838fef417b74e7fb,2017-09-24 23:53:13,2018-08-22 09:09:10,73,12962.300000000001,3.896103896103896,7,331,False
9e6967d3cf386d284251784b18ccb485,2018-06-12 20:43:08,2018-08-14 15:42:47,9,517.67,3.6363636363636362,14,62,False
9e7c5f4d7770eab65738cca38f9efccf,2018-06-01 12:50:14,2018-08-07 01:27:47,2,184.8,3.5,22,66,False
9e94fa26a70ede4d26226e918e8706a2,2017-08-04 03:06:27,2017-08-04 03:06:27,1,62.8,5.0,390,0,True
9e9b539eb2806acee3f5c28085c1db9f,2017-11-22 00:37:30,2017-12-07 13:19:30,3,967.0,3.6666666666666665,265,15,True
9ed65337433adfbedefd23dd76eaa494,2017-12-19 09:27:15,2018-08-01 17:15:29,6,1262.6,4.833333333333333,27,225,False
9ef932e837d8b7f392c0bfee9d359dc2,2017-11-20 12:49:35,2017-11-20 12:49:35,1,59.9,3.0,282,0,True
9f50216bfd01913736a55a11b55ea842,2018-06-22 00:07:03,2018-08-18 13:46:39,17,1354.0,4.473684210526316,11,57,False
9f505651f4a6abe901a56cdc21508025,2017-10-05 10:35:03,2018-08-29 15:00:37,393,25977.829999999998,4.297423887587822,0,328,False
9fbd5666d8618fa571c4230fafa09bd6,2017-08-30 18:44:19,2017-08-30 18:44:19,1,79.9,5.0,363,0,True
9fc70243fb26800cba56e8f014797004,2017-11-13 15:17:00,2018-07-29 08:32:21,6,466.6,4.571428571428571,31,257,False
9fe7c6641c79970ab48185498f547c09,2017-07-10 20:58:17,2017-07-10 20:58:17,1,130.0,5.0,414,0,True
a00824eb9093d40e589b940ec45c4eb0,2017-10-05 19:23:16,2018-04-09 11:32:37,3,9399.97,4.666666666666667,142,185,True
a0415d9b25ede3c4b1e477e9916ffc03,2017-04-09 11:23:37,2018-01-09 11:53:29,9,3544.2,4.222222222222222,232,275,True
a066df7361163e7ddc5d7452dd17448b,2017-12-12 14:37:18,2018-05-12 17:45:26,15,1078.3,4.470588235294118,108,151,True
a06c8ff043abea0528ee44171e2140a2,2018-02-22 16:33:54,2018-08-09 21:16:06,8,514.5,4.75,19,168,False
a080fc8a850289b27500f6b49cca2553,2018-03-13 20:28:59,2018-06-25 19:03:18,4,383.0,4.75,64,103,False
a08692680c77d30a0b4280da5df01c5a,2017-04-07 15:09:26,2018-01-26 08:17:40,6,2433.0,5.0,215,293,True
a09a13f18ed27932d08438aa6f12756e,2017-10-28 19:17:28,2017-10-28 19:17:28,1,29.9,3.0,304,0,True
a0a14e50070f3225b3eabba5b85da517,2018-07-30 19:14:39,2018-08-15 18:56:56,4,176.2,4.5,13,15,False
a0d7fbb07bb5ebc3b05980e750db56f3,2018-05-04 00:28:43,2018-08-12 22:56:51,3,848.99,2.0,16,100,False
a1040efe9ff4a6f93c28b0499eada8f5,2018-02-03 14:07:04,2018-02-03 14:07:04,1,1658.83,5.0,207,0,True
a1043bafd471dff536d0c462352beb48,2017-02-14 10:44:33,2018-08-25 11:01:56,702,99309.23,4.242021276595745,4,557,False
a11a0e0ca67423425691db355cff69b0,2018-07-31 10:29:51,2018-08-10 16:05:40,2,448.9,5.0,18,10,False
a13580f0e8f782b7a543885a0ef99f08,2017-08-17 18:21:17,2018-05-07 20:42:38,10,1304.9,4.4,113,263,True
a13aaf2d2886ab9fb30fb9a920160b8f,2018-07-22 23:58:52,2018-08-02 22:48:54,4,1011.52,4.5,26,10,False
a1474fd46fd3430168f7ec202da39408,2017-02-21 17:37:06,2017-10-22 11:25:09,12,2752.5,4.428571428571429,311,242,True
a150c540f572d0fb53992264bc5c10b5,2018-02-04 22:19:12,2018-02-04 22:19:12,1,119.9,4.0,205,0,True
a1544b9ea0b2390e020537d4daa89049,2017-02-17 01:16:37,2018-08-16 15:35:40,8,891.1,4.0,12,545,False
a154d7316f158bb42e6fa18bbe3afd3a,2017-03-06 16:42:52,2017-03-10 19:32:26,2,139.8,3.0,536,4,True
a17f621c590ea0fab3d5d883e1630ec6,2017-03-23 22:10:46,2018-04-05 08:55:00,63,2677.92,4.012820512820513,146,377,True
a1bea7061f61f6fdd9a85a6325ba1033,2018-06-27 11:26:01,2018-08-26 13:26:12,9,810.95,4.444444444444445,3,60,False
a1bea9970d8f65b240555f99c2214f7f,2018-07-23 16:24:27,2018-07-23 16:24:27,1,75.0,3.0,36,0,False
a20d8058c866dbaeca014d2cd20ac62e,2017-12-20 14:52:29,2018-05-16 01:18:19,2,1194.0,5.0,105,146,True
a213f1bd6458f4a158f3746cb2514559,2018-05-30 16:20:16,2018-05-30 16:20:16,1,41.52,5.0,90,0,False
a218df5c097b0ca409cfaac1488cc7f6,2018-05-03 22:16:54,2018-06-26 09:10:21,4,130.69,2.75,64,53,False
a21c11ec5c3f03e7cc9f9203bff9e1c6,2018-08-03 17:13:19,2018-08-07 12:21:32,3,385.0,3.0,22,3,False
a23266650e7c84bb93fbbba502137478,2017-08-04 13:52:59,2017-12-29 18:39:33,11,1512.4,3.25,242,147,True
a254c682cc01e119f83530446f1df9a9,2018-03-19 13:24:33,2018-08-22 12:47:22,6,569.4,4.142857142857143,7,155,False
a2a41aedb70551d4a85aa04dc2fced48,2017-11-16 13:53:55,2017-12-03 10:52:08,2,52.79,4.0,269,16,True
a2b5b6105ea5942300631d2e76f4ffe0,2018-05-25 10:59:28,2018-08-20 22:06:01,16,3286.69,4.75,8,87,False
a2b911e9ad40dc7d61c142a4683e2d85,2017-05-10 17:44:55,2017-05-10 17:44:55,1,85.9,5.0,475,0,True
a2deecd5398f5df4987110c80a1972a3,2018-04-04 21:44:26,2018-08-24 14:37:50,13,658.53,4.285714285714286,5,141,False
a2e874074c877c5a05abae80ad6e488f,2017-03-21 13:38:25,2018-08-26 07:54:47,40,7355.0,4.190476190476191,3,522,False
a2fa0bdc798ee84cdb08281337cf4fb6,2017-03-08 10:33:45,2018-01-15 09:33:40,8,354.86,4.818181818181818,226,312,True
a3082f442524a1be452e3189e003b361,2017-07-10 20:27:30,2018-08-09 20:36:13,3,301.6,4.25,19,395,False
a35124e2d763d7ca3fbe3b97d143200f,2017-03-15 10:37:21,2017-05-08 20:58:10,4,411.5,4.428571428571429,477,54,True
a353b1083c9863d756d9404695016d64,2017-12-07 23:37:37,2017-12-07 23:37:37,1,120.0,5.0,264,0,True
